"","email","url_1","clicks_1","url_2","clicks_2","url_3","clicks_3","url_4","clicks_4","url_5","clicks_5","url_6","clicks_6","url_7","url_chart","clicks_chart","url_question","clicks_question","url_events","clicks_events","plainTextPCT","clicks_7","url_8","clicks_8","url_9","clicks_9","url_10","clicks_10","url_11","clicks_11","url_12","clicks_12","url_13","clicks_13","url_14","clicks_14","url_15","clicks_15","url_16","clicks_16","url_17","clicks_17","url_18","clicks_18","url_19","clicks_19","url_20","clicks_20"
"138","NL 2023-10-05 Spark","https://rmi.org/reality-check-the-iea-busts-10-myths-about-the-energy-transition/","1537","https://rmi.org/state-graphics/","742","https://rmi.org/stacking-rules-bonus-credits-and-the-future-industrial-markets-the-ira-aims-to-create/","261","https://rmi.org/decarbonizing-industry-resource-tool-dirt/","223","https://rmi.org/improving-the-data-and-disclosure-of-the-environmental-impact-of-building-materials/","93","https://rmi.org/picturing-a-clean-energy-future-just-got-easier/","62","https://rmi.org/a-primer-on-embodied-carbon-in-climate-disclosure/","Chart - NA","0","Question - NA","0","Events - https://rmi.org/events/","14","0","59","https://rmi.org/insight/we-can-cut-petrochemicals-use-today-buildings/","59","https://rmi.org/understanding-californias-low-carbon-fuel-standards-regulation/","57","https://rmi.org/insight/breaking-down-silos-lessons-from-indonesias-coal-transition-kick-off/","48","https://rmi.org/event/webinar-transforming-the-logistics-sector-across-g20-nations/","27","https://rmi.org/event/webinar-third-derivative-startup-accelerator-info-session/","26","https://rmi.org/event/webinar-managing-fuel-costs/","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","NL 2023-10-12 Spark","https://rmi.org/calculating-parity-between-gas-and-coal-life-cycle-emissions/","823","https://rmi.org/this-e-bike-impact-calculator-can-help-cities-accelerate-e-bike-adoption/","630","https://rmi.org/whats-in-the-epas-new-pollution-standards-for-cars-and-trucks/","310","https://rmi.org/press-release/rmi-announces-appointment-of-new-board-trustees-chair-and-co-chair/","151","https://rmi.org/insight/e-bike-environment-and-economics-impact-assessment-calculator/","117","https://rmi.org/event/webinar-transforming-the-logistics-sector-across-g20-nations/","41","https://rmi.org/event/webinar-managing-fuel-costs/","Chart - NA","0","Question - NA","0","Events - https://rmi.org/events/","22","0","39","https://rmi.org/event/webinar-third-derivative-startup-accelerator-info-session/","39",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","NL 2023-10-15 Upcoming Events","https://rmi.org/event/webinar-transforming-the-logistics-sector-across-g20-nations/","72","https://rmi.org/event/webinar-third-derivative-startup-accelerator-info-session/","42","https://rmi.org/event/webinar-managing-fuel-costs/","38","https://rmi.org/event/webinar-north-american-electrolysis-landscape-world-hydrogen-leaders-rmi-webinar/","29","https://rmi.org/event/webinar-unlocking-coal-power-purchase-agreements/","23",NA,NA,NA,"Chart - NA","0","Question - NA","0","Events - https://rmi.org/events/","47","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","NL 2023-10-19 Spark","https://rmi.org/the-eight-deadly-sins-of-analyzing-the-energy-transition/","1566","https://rmi.org/insight/the-green-logistics-playbook/","266","https://rmi.org/oil-and-gas-companies-are-missing-significant-methane-emissions-heres-how-to-fix-that/","209","https://rmi.org/from-talk-to-action-scaling-the-deployment-of-renewable-energy-globally/","111","https://rmi.org/event/webinar-managing-fuel-costs/","44","https://rmi.org/event/webinar-unlocking-coal-power-purchase-agreements/","42",NA,"Chart - NA","0","Question - NA","0","Events - https://rmi.org/events/","135","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","NL 2023-10-22 Upcoming Events","https://rmi.org/event/webinar-north-american-electrolysis-landscape-world-hydrogen-leaders-rmi-webinar/","30","https://rmi.org/event/webinar-managing-fuel-costs/","23","https://rmi.org/event/webinar-unlocking-coal-power-purchase-agreements/","20",NA,NA,NA,NA,NA,NA,NA,"Chart - NA","0","Question - NA","0","Events - https://rmi.org/events/","275","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","NL 2023-10-24 Spark","https://rmi.org/with-concrete-less-is-more/","997","https://rmi.org/reality-check-demystifying-the-need-for-carbon-dioxide-removal/","581","https://rmi.org/the-need-for-us-indoor-air-quality-guidelines/","321","https://rmi.org/annual-report-2023/","157","https://rmi.org/insight/low-carbon-procurement-accelerates-net-zero-transition/","98","https://rmi.org/event/how-you-can-afford-to-advance-climate-action-and-strategically-plan-for-federal-funding-and-incentives/","63","https://rmi.org/event/webinar-north-american-electrolysis-landscape-world-hydrogen-leaders-rmi-webinar/","Chart - NA","0","Question - NA","0","Events - https://rmi.org/events/","26","0","53","https://rmi.org/event/conference-american-public-health-association-annual-meeting-2023/","31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","NL 2023-10-29 Upcoming Events","https://rmi.org/event/webinar-unlocking-coal-power-purchase-agreements/","83","https://rmi.org/event/how-you-can-afford-to-advance-climate-action-and-strategically-plan-for-federal-funding-and-incentives/","42","https://rmi.org/event/webinar-north-american-electrolysis-landscape-world-hydrogen-leaders-rmi-webinar/","27","https://rmi.org/event/webinar-updates-on-the-new-climate-finance-goal-what-can-be-decided-at-cop28/","21","https://rmi.org/event/webinar-committed-to-reducing-embodied-carbon-emissions-join-the-launch-of-homebuilderscan-an-rmi-initiative/","19",NA,NA,NA,"Chart - NA","0","Question - NA","0","Events - https://rmi.org/events/","59","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","NL 2023-11-02 Spark","https://rmi.org/three-questions-wisconsinites-are-asking-about-heat-pumps/","883","https://rmi.org/a-blueprint-to-decarbonize-affordable-housing/","337","https://rmi.org/carbon-dioxide-removal/","90","https://rmi.org/event/how-you-can-afford-to-advance-climate-action-and-strategically-plan-for-federal-funding-and-incentives/","61","https://rmi.org/voluntary-emissions-reporting-frameworks-cant-be-one-size-fits-all/","52","https://rmi.org/event/webinar-committed-to-reducing-embodied-carbon-emissions-join-the-launch-of-homebuilderscan-an-rmi-initiative/","43","https://rmi.org/event/webinar-updates-on-the-new-climate-finance-goal-what-can-be-decided-at-cop28/","Chart - NA","0","Question - NA","0","Events - https://rmi.org/events/","40","0","40","https://rmi.org/press-release/rmi-and-infracorp-formalize-partnership-with-landmark-mou-to-scale-clean-energy-infrastructure-in-nigeria/","39","https://rmi.org/event/webinar-north-american-electrolysis-landscape-world-hydrogen-leaders-rmi-webinar/","21","https://rmi.org/scaling-solutions/","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","NL 2023-11-02 Spark Re-Send","https://rmi.org/three-questions-wisconsinites-are-asking-about-heat-pumps/","952","https://rmi.org/a-blueprint-to-decarbonize-affordable-housing/","379","https://rmi.org/carbon-dioxide-removal/","80","https://rmi.org/event/how-you-can-afford-to-advance-climate-action-and-strategically-plan-for-federal-funding-and-incentives/","70","https://rmi.org/event/webinar-committed-to-reducing-embodied-carbon-emissions-join-the-launch-of-homebuilderscan-an-rmi-initiative/","42","https://rmi.org/voluntary-emissions-reporting-frameworks-cant-be-one-size-fits-all/","42","https://rmi.org/event/webinar-updates-on-the-new-climate-finance-goal-what-can-be-decided-at-cop28/","Chart - NA","0","Question - NA","0","Events - https://rmi.org/events/","21","0","36","https://rmi.org/press-release/rmi-and-infracorp-formalize-partnership-with-landmark-mou-to-scale-clean-energy-infrastructure-in-nigeria/","36","https://rmi.org/event/webinar-north-american-electrolysis-landscape-world-hydrogen-leaders-rmi-webinar/","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","NL 2023-11-5 Upcoming Events","https://rmi.org/event/webinar-north-american-electrolysis-landscape-world-hydrogen-leaders-rmi-webinar/","67","https://rmi.org/event/how-you-can-afford-to-advance-climate-action-and-strategically-plan-for-federal-funding-and-incentives/","38","https://rmi.org/event/webinar-updates-on-the-new-climate-finance-goal-what-can-be-decided-at-cop28/","31","https://rmi.org/event/webinar-committed-to-reducing-embodied-carbon-emissions-join-the-launch-of-homebuilderscan-an-rmi-initiative/","17","https://rmi.org/scaling-solutions/","1",NA,NA,NA,"Chart - NA","0","Question - NA","0","Events - https://rmi.org/events/","70","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","NL Spark 2023-11-09","https://rmi.org/insight/powering-progress-batteries-discoms-india/","953","https://rmi.org/clean-energy-101-ev-battery-recycling/","510","https://rmi.org/five-hydrogen-myths-busted/","401","https://rmi.org/event/webinar-updates-on-the-new-climate-finance-goal-what-can-be-decided-at-cop28/","49","https://rmi.org/event/webinar-committed-to-reducing-embodied-carbon-emissions-join-the-launch-of-homebuilderscan-an-rmi-initiative/","48","https://rmi.org/event/webinar-safc-registry-what-it-is-how-to-engage-and-why-it-matters/","40",NA,"Chart - NA","0","Question - NA","0","Events - https://rmi.org/events/","25","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2023-11-12 Upcoming Events","https://rmi.org/event/webinar-updates-on-the-new-climate-finance-goal-what-can-be-decided-at-cop28/","105","https://rmi.org/event/responding-to-the-global-stocktake-mobilizing-finance-at-speed-and-scale/","60","https://rmi.org/rmi-at-cop28/","49","https://rmi.org/event/transition-finance-from-transition-plans-to-transactions/","33","https://rmi.org/event/accelerating-the-energy-transition-in-the-critical-decade-raising-ambition-and-implementing-at-scale/","23",NA,NA,NA,"Chart - NA","0","Question - NA","0","Events - https://rmi.org/events/","11","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","NL 2023-11-16 Spark","https://rmi.org/electrification-101-getting-the-grid-ready-for-an-ev-revolution/","790","https://rmi.org/rmis-guide-to-federal-clean-energy-incentives/","595","https://rmi.org/rmi-analysis-with-smart-policy-truck-electrification-is-within-reach/","344","https://rmi.org/insight/we-can-cut-petrochemicals-use-today-textiles/","249","https://rmi.org/make-a-gift/","95","https://rmi.org/event/transition-finance-from-transition-plans-to-transactions/","70","https://rmi.org/event/later-is-too-late/","Chart - NA","0","Question - NA","0","Events - https://rmi.org/events/","45","0","54","https://rmi.org/event/rmi-at-cop-trading-green-hydrogen-to-bolster-energy-security/","46",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","NL 2023-11-19 Upcoming Events","https://rmi.org/event/boosting-climate-resilience-preparing-and-de-risking-renewable-energy-projects-in-the-caribbean/","82","https://rmi.org/event/launching-the-climate-finance-access-network-in-the-caribbean-unlocking-climate-finance-access-through-lasting-capacity/","60","https://rmi.org/rmi-at-cop28/","51","https://rmi.org/event/accelerating-the-energy-transition-in-the-critical-decade-raising-ambition-and-implementing-at-scale/","33","https://rmi.org/event/transition-finance-from-transition-plans-to-transactions/","28","https://rmi.org/event/responding-to-the-global-stocktake-mobilizing-finance-at-speed-and-scale/","26","https://rmi.org/event/later-is-too-late/","Chart - NA","0","Question - NA","0","Events - https://rmi.org/events/","10","0","23","https://rmi.org/event/rmi-at-cop-trading-green-hydrogen-to-bolster-energy-security/","21","https://rmi.org/make-a-gift/","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","NL 2023-11-26 Upcoming Events","https://rmi.org/event/boosting-climate-resilience-preparing-and-de-risking-renewable-energy-projects-in-the-caribbean/","59","https://rmi.org/event/wastemap-launch-methane-emissions-tracking-and-satellite-actionable-data/","39","https://rmi.org/event/later-is-too-late/","19","https://rmi.org/rmi-at-cop28/","18","https://rmi.org/event/transition-finance-from-transition-plans-to-transactions/","17","https://rmi.org/event/launching-the-climate-finance-access-network-in-the-caribbean-unlocking-climate-finance-access-through-lasting-capacity/","13","https://rmi.org/make-a-gift/","Chart - NA","0","Question - NA","0","Events - https://rmi.org/events/","8","0","13","https://rmi.org/event/saba-and-the-launch-of-the-safc-registry-at-cop28/","12","https://rmi.org/event/accelerating-the-energy-transition-in-the-critical-decade-raising-ambition-and-implementing-at-scale/","10","https://rmi.org/event/rmi-at-cop-trading-green-hydrogen-to-bolster-energy-security/","10","https://rmi.org/event/responding-to-the-global-stocktake-mobilizing-finance-at-speed-and-scale/","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","NL 2023-11-30 Spark","https://rmi.org/solar-in-arizona-hydrogen-in-louisiana-heres-where-each-state-should-look-for-quick-climate-solutions/","605","https://rmi.org/5-facts-to-know-about-reducing-methane-from-oil-and-gas/","311","https://rmi.org/reality-check-demystifying-the-need-for-carbon-dioxide-removal/","300","https://rmi.org/chasing-contrails-rmis-joey-cathcart-takes-off-to-cut-airlines-climate-toll/","235","https://rmi.org/make-a-gift/","178","https://rmi.org/what-to-expect-in-dubai-prioritizing-pragmatic-progress-at-cop28/","177","https://rmi.org/clean-energy-101-passive-daytime-radiative-cooling-really-cool-roofs/","Chart - NA","0","Question - NA","0","Events - https://rmi.org/events/","22","0","109","https://rmi.org/rmi-at-cop28/","99","https://rmi.org/a-global-call-to-action-on-transition-finance/","91","https://rmi.org/the-world-re-energized/","82","https://rmi.org/no-more-one-size-fits-all-approach-to-state-climate-targets/","71","https://rmi.org/defining-transition-finance-exploring-its-purpose-scope-and-credibility/","56","https://rmi.org/event/transition-finance-from-transition-plans-to-transactions/","51","https://rmi.org/event/webinar-abundant-accessible-and-economic-mapping-our-path-to-clean-energy/","47","https://rmi.org/how-to-hold-back-a-storm-financing-critical-infrastructure-projects-in-the-caribbean/","43","https://rmi.org/event/low-methane-partnership/","40","https://rmi.org/organic-waste-an-untapped-solution-waste-authorities-in-nigeria-tackle-food-waste-as-a-climate-solution-in-lagos/","40",NA,NA,NA,NA,NA,NA
"154","NL 2023-12-03 Upcoming Events","https://rmi.org/event/transition-finance-from-transition-plans-to-transactions/","43","https://rmi.org/event/webinar-abundant-accessible-and-economic-mapping-our-path-to-clean-energy/","37","https://rmi.org/event/rmi-at-cop-trading-green-hydrogen-to-bolster-energy-security/","21","https://rmi.org/event/later-is-too-late/","20","https://rmi.org/event/webinar-safc-registry-what-it-is-how-to-engage-and-why-it-matters/","18",NA,NA,NA,"Chart - NA","0","Question - NA","0","Events - https://rmi.org/events/","47","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","NL 2023-12-07 Spark","https://rmi.org/from-trees-to-tech-and-beyond-carbon-dioxide-removal-cdr-in-all-its-variations/","502","https://rmi.org/rmis-guide-to-federal-clean-energy-incentives/","393","https://rmi.org/insight/the-value-of-green-hydrogen-trade-for-europe/","327","https://rmi.org/5-facts-to-know-about-reducing-methane-from-oil-and-gas/","259","https://rmi.org/make-a-gift/","145","https://rmi.org/this-great-lakes-state-is-surging-ahead-in-climate-action/","114","https://rmi.org/insight/guide-to-road-mapping-state-owned-building-projects-to-reach-net-zero-embodied-carbon/","Chart - NA","0","Question - NA","0","Events - https://rmi.org/events/","17","0","64","https://rmi.org/insight/the-applied-innovation-roadmap-for-cdr/","50","https://rmi.org/press-release/rmi-launches-the-first-finance-framework-to-support-the-decarbonization-of-aluminum-production-the-sustainable-aluminum-finance-framework/","48","https://rmi.org/insight/prospects-for-chinas-next-generation-clean-low-carbon-technologies/","47","https://rmi.org/corporate-climate-action-analyzing-the-recent-surge-of-climate-commitments/","46","https://rmi.org/insight/corporate-carbon-neutrality-strategic-options-action-framework-and-best-practices/","45","https://rmi.org/insight/carbon-neutral-demonstration-zone-definition-planning-methodology-and-case-study/","42","https://rmi.org/press-release/caribbean-countries-on-the-frontline-of-climate-change-get-lasting-support-to-unlock-critical-finance/","41","https://rmi.org/creating-a-diversified-solutions-portfolio-to-meet-the-scale-of-the-carbon-removal-challenge/","37","https://rmi.org/event/webinar-abundant-accessible-and-economic-mapping-our-path-to-clean-energy/","37","https://rmi.org/insight/methane-emissions-mitigation-in-chinas-energy-sector/","35","https://rmi.org/press-release/not-for-profit-registry-launches-to-spur-sustainable-aviation-fuel-market-through-transparent-digital-tool/","32","https://rmi.org/insight/the-rural-equitable-climate-transition-toward-carbon-neutrality-and-shared-prosperity/","28","https://rmi.org/event/webinar-safc-registry-what-it-is-how-to-engage-and-why-it-matters/","26"
"156","NL 2023-12-14 Spark","https://rmi.org/insight/x-change-batteries/","889","https://rmi.org/reshaping-the-future-of-heating-and-cooling/","491","https://rmi.org/make-a-gift/","120","https://rmi.org/the-ira-is-the-largest-climate-investment-in-us-history-are-utilities-planning-accordingly/","80","https://rmi.org/analysis-with-smart-policy-truck-electrification-is-within-reach/","73","https://rmi.org/theres-no-one-size-fits-all-for-achieving-universal-energy-access-in-africa/","73","https://rmi.org/reality-check-keeping-the-lights-on-in-extreme-winter-weather/","Chart - NA","0","Question - NA","0","Events - https://rmi.org/events/","34","0","65","https://rmi.org/clean-energy-101-why-and-how-to-fund-the-decarbonization-of-aluminum/","61","https://rmi.org/event/webinar-explaining-the-hydrogen-tax-credit-rules-a-first-look-with-rmi/","48","https://rmi.org/insight/unlocking-demand-side-flexibility-in-china/","45","https://rmi.org/event/webinar-abundant-accessible-and-economic-mapping-our-path-to-clean-energy/","34",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","NL 2023-12-17 Upcoming Events","https://rmi.org/event/webinar-explaining-the-hydrogen-tax-credit-rules-a-first-look-with-rmi/","198","https://rmi.org/people/taylor-krause/","72","https://rmi.org/people/alex-piper/","25","https://rmi.org/people/tessa-weiss/","18","https://rmi.org/about/","13",NA,NA,NA,"Chart - NA","0","Question - NA","0","Events - https://rmi.org/events/","76","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","NL 2023-12-21 Spark","https://rmi.org/the-top-12-climate-developments-of-2023/","660","https://rmi.org/introducing-wastemap-a-new-tool-to-track-and-reduce-waste-methane-emissions/","630","https://rmi.org/insight/x-change-batteries/","216","https://rmi.org/1-in-7-families-live-in-energy-poverty-states-can-ease-that-burden/","209","https://rmi.org/five-insights-on-the-concrete-and-cement-industrys-transition-to-net-zero/","144","https://rmi.org/the-renewable-revolution-continues/","116","https://rmi.org/get-a-grip-a-path-to-more-renewable-energy-on-the-grid/","Chart - NA","0","Question - NA","0","Events - https://rmi.org/events/","20","0","87","https://rmi.org/make-a-gift/","84","https://rmi.org/emergence-strategy-in-action-stora-ensos-transformation-into-a-renewable-materials-company/","76","https://rmi.org/event/webinar-explaining-the-hydrogen-tax-credit-rules-a-first-look-with-rmi/","76","https://rmi.org/breaking-down-barriers-for-a-more-reliable-grid/","53","https://rmi.org/insight/biomethane-industry-outlook-under-the-carbon-neutrality-goal/","46",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","NL 2024-01-04 Spark","https://rmi.org/contrail-mitigation-a-milestone-year-for-advancing-industry-understanding-and-experience/","238","https://rmi.org/produce-deliveries-electrified/","167","https://rmi.org/dispatch-from-mumbai-experiencing-the-urban-gem-of-palava/","65","https://rmi.org/event/webinar-explaining-the-hydrogen-tax-credit-rules-a-first-look-with-rmi/","40","https://rmi.org/an-urgency-for-connective-hydrogen-infrastructure/","32","https://rmi.org/cop28-what-worked-what-didnt-and-what-next/","28","https://rmi.org/electrification-101-how-rmis-new-tool-can-help-utilities-proactively-plan-for-evs/","Chart - NA","0","Question - NA","0","Events - https://rmi.org/events/","10","0","24","https://rmi.org/make-a-gift/","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","NL 2024-01-04 Spark","https://rmi.org/contrail-mitigation-a-milestone-year-for-advancing-industry-understanding-and-experience/","247","https://rmi.org/produce-deliveries-electrified/","153","https://rmi.org/dispatch-from-mumbai-experiencing-the-urban-gem-of-palava/","64","https://rmi.org/an-urgency-for-connective-hydrogen-infrastructure/","36","https://rmi.org/cop28-what-worked-what-didnt-and-what-next/","22","https://rmi.org/electrification-101-how-rmis-new-tool-can-help-utilities-proactively-plan-for-evs/","17","https://rmi.org/event/webinar-explaining-the-hydrogen-tax-credit-rules-a-first-look-with-rmi/","Chart - NA","0","Question - NA","0","Events - https://rmi.org/events/","1","0","15","https://rmi.org/make-a-gift/","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","NL 2024-01-04 Spark","https://rmi.org/contrail-mitigation-a-milestone-year-for-advancing-industry-understanding-and-experience/","434","https://rmi.org/produce-deliveries-electrified/","346","https://rmi.org/dispatch-from-mumbai-experiencing-the-urban-gem-of-palava/","125","https://rmi.org/event/webinar-explaining-the-hydrogen-tax-credit-rules-a-first-look-with-rmi/","72","https://rmi.org/an-urgency-for-connective-hydrogen-infrastructure/","61","https://rmi.org/cop28-what-worked-what-didnt-and-what-next/","49","https://rmi.org/electrification-101-how-rmis-new-tool-can-help-utilities-proactively-plan-for-evs/","Chart - NA","0","Question - NA","0","Events - https://rmi.org/events/","11","0","42","https://rmi.org/make-a-gift/","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","NL 2024-01-07 Upcoming Events","https://rmi.org/event/webinar-explaining-the-hydrogen-tax-credit-rules-a-first-look-with-rmi/","103","https://rmi.org/people/taylor-krause/","11","https://rmi.org/about/","7","https://rmi.org/people/tessa-weiss/","5","https://rmi.org/people/alex-piper/","4",NA,NA,NA,"Chart - NA","0","Question - NA","0","Events - https://rmi.org/events/","6","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
